Time,Eye contact,Synchrony shift,Section
00:04:45:149,0,0,3
00:04:45:166,0,0,3
00:04:45:183,0,0,3
00:04:45:200,0,0,3
00:04:45:217,0,0,3
00:04:45:234,0,0,3
00:04:45:251,0,0,3
00:04:45:268,0,0,3
00:04:45:285,0,0,3
00:04:45:302,0,0,3
00:04:45:319,0,0,3
00:04:45:336,0,0,3
00:04:45:353,0,0,3
00:04:45:370,0,0,3
00:04:45:387,0,0,3
00:04:45:404,0,0,3
00:04:45:421,0,0,3
00:04:45:438,0,0,3
00:04:45:454,0,0,3
00:04:45:471,0,0,3
00:04:45:488,0,0,3
00:04:45:505,0,0,3
00:04:45:522,0,0,3
00:04:45:539,0,0,3
00:04:45:556,0,0,3
00:04:45:573,0,0,3
00:04:45:590,0,0,3
00:04:45:607,0,0,3
00:04:45:624,0,0,3
00:04:45:641,0,0,3
00:04:45:658,0,0,3
00:04:45:675,0,0,3
00:04:45:692,0,0,3
00:04:45:709,0,0,3
00:04:45:726,0,0,3
00:04:45:743,0,0,3
00:04:45:760,0,0,3
00:04:45:777,0,0,3
00:04:45:793,0,0,3
00:04:45:810,0,0,3
00:04:45:827,0,0,3
00:04:45:844,0,0,3
00:04:45:861,0,0,3
00:04:45:878,0,0,3
00:04:45:895,0,0,3
00:04:45:912,0,0,3
00:04:45:929,0,0,3
00:04:45:946,0,0,3
00:04:45:963,0,0,3
00:04:45:980,0,0,3
00:04:45:997,0,0,3
00:04:46:014,0,0,3
00:04:46:031,0,0,3
00:04:46:048,0,0,3
00:04:46:065,0,0,3
00:04:46:082,0,0,3
00:04:46:099,0,0,3
00:04:46:116,0,0,3
00:04:46:132,0,0,3
00:04:46:149,0,0,3
00:04:46:166,0,0,3
00:04:46:183,0,0,3
00:04:46:200,0,0,3
00:04:46:217,0,0,3
00:04:46:234,0,0,3
00:04:46:251,0,0,3
00:04:46:268,0,0,3
00:04:46:285,0,0,3
00:04:46:302,0,0,3
00:04:46:319,0,0,3
00:04:46:336,0,0,3
00:04:46:353,0,0,3
00:04:46:370,0,0,3
00:04:46:387,0,0,3
00:04:46:404,0,0,3
00:04:46:421,0,0,3
00:04:46:438,0,0,3
00:04:46:455,0,0,3
00:04:46:471,0,0,3
00:04:46:488,0,0,3
00:04:46:505,0,0,3
00:04:46:522,0,0,3
00:04:46:539,0,0,3
00:04:46:556,0,0,3
00:04:46:573,0,0,3
00:04:46:590,0,0,3
00:04:46:607,0,0,3
00:04:46:624,0,0,3
00:04:46:641,0,0,3
00:04:46:658,0,0,3
00:04:46:675,0,0,3
00:04:46:692,0,0,3
00:04:46:709,0,0,3
00:04:46:726,0,0,3
00:04:46:743,0,0,3
00:04:46:760,0,0,3
00:04:46:777,0,0,3
00:04:46:794,0,0,3
00:04:46:810,0,0,3
00:04:46:827,0,0,3
00:04:46:844,0,0,3
00:04:46:861,0,0,3
00:04:46:878,0,0,3
00:04:46:895,0,0,3
00:04:46:912,0,0,3
00:04:46:929,0,0,3
00:04:46:946,0,0,3
00:04:46:963,0,0,3
00:04:46:980,0,0,3
00:04:46:997,0,0,3
00:04:47:014,0,0,3
00:04:47:031,0,0,3
00:04:47:048,0,0,3
00:04:47:065,0,0,3
00:04:47:082,0,0,3
00:04:47:099,0,0,3
00:04:47:116,0,0,3
00:04:47:133,0,0,3
00:04:47:149,0,0,3
00:04:47:166,0,0,3
00:04:47:183,0,0,3
00:04:47:200,0,0,3
00:04:47:217,0,0,3
00:04:47:234,0,0,3
00:04:47:251,0,0,3
00:04:47:268,0,0,3
00:04:47:285,0,0,3
00:04:47:302,0,0,3
00:04:47:319,0,0,3
00:04:47:336,0,0,3
00:04:47:353,0,0,3
00:04:47:370,0,0,3
00:04:47:387,0,0,3
00:04:47:404,0,0,3
00:04:47:421,0,0,3
00:04:47:438,0,0,3
00:04:47:455,0,0,3
00:04:47:472,0,0,3
00:04:47:488,0,0,3
00:04:47:505,0,0,3
00:04:47:522,0,0,3
00:04:47:539,0,0,3
00:04:47:556,0,0,3
00:04:47:573,0,0,3
00:04:47:590,0,0,3
00:04:47:607,0,0,3
00:04:47:624,0,0,3
00:04:47:641,0,0,3
00:04:47:658,0,0,3
00:04:47:675,0,0,3
00:04:47:692,0,0,3
00:04:47:709,0,0,3
00:04:47:726,0,0,3
00:04:47:743,0,0,3
00:04:47:760,0,0,3
00:04:47:777,0,0,3
00:04:47:794,0,0,3
00:04:47:811,0,0,3
00:04:47:827,0,0,3
00:04:47:844,0,0,3
00:04:47:861,0,0,3
00:04:47:878,0,0,3
00:04:47:895,0,0,3
00:04:47:912,0,0,3
00:04:47:929,0,0,3
00:04:47:946,0,0,3
00:04:47:963,0,0,3
00:04:47:980,0,0,3
00:04:47:997,0,0,3
00:04:48:014,0,0,3
00:04:48:031,0,0,3
00:04:48:048,0,0,3
00:04:48:065,0,0,3
00:04:48:082,0,0,3
00:04:48:099,0,0,3
00:04:48:116,0,0,3
00:04:48:133,0,0,3
00:04:48:150,0,0,3
00:04:48:166,0,0,3
00:04:48:183,0,0,3
00:04:48:200,0,0,3
00:04:48:217,0,0,3
00:04:48:234,0,0,3
00:04:48:251,0,0,3
00:04:48:268,0,0,3
00:04:48:285,0,0,3
00:04:48:302,0,0,3
00:04:48:319,0,0,3
00:04:48:336,0,0,3
00:04:48:353,0,0,3
00:04:48:370,0,0,3
00:04:48:387,0,0,3
00:04:48:404,0,0,3
00:04:48:421,0,0,3
00:04:48:438,0,0,3
00:04:48:455,0,0,3
00:04:48:472,0,0,3
00:04:48:489,0,0,3
00:04:48:505,0,0,3
00:04:48:522,0,0,3
00:04:48:539,0,0,3
00:04:48:556,0,0,3
00:04:48:573,0,0,3
00:04:48:590,0,0,3
00:04:48:607,0,0,3
00:04:48:624,0,0,3
00:04:48:641,0,0,3
00:04:48:658,0,0,3
00:04:48:675,0,0,3
00:04:48:692,0,0,3
00:04:48:709,0,0,3
00:04:48:726,0,0,3
00:04:48:743,0,0,3
00:04:48:760,0,0,3
00:04:48:777,0,0,3
00:04:48:794,0,0,3
00:04:48:811,0,0,3
00:04:48:828,0,0,3
00:04:48:844,0,0,3
00:04:48:861,0,0,3
00:04:48:878,0,0,3
00:04:48:895,0,0,3
00:04:48:912,0,0,3
00:04:48:929,0,0,3
00:04:48:946,0,0,3
00:04:48:963,0,0,3
00:04:48:980,0,0,3
00:04:48:997,0,0,3
00:04:49:014,0,0,3
00:04:49:031,0,0,3
00:04:49:048,0,0,3
00:04:49:065,0,0,3
00:04:49:082,0,0,3
00:04:49:099,0,0,3
00:04:49:116,0,0,3
00:04:49:133,0,0,3
00:04:49:150,0,0,3
00:04:49:167,0,0,3
00:04:49:183,0,0,3
00:04:49:200,0,0,3
00:04:49:217,0,0,3
00:04:49:234,0,0,3
00:04:49:251,0,0,3
00:04:49:268,0,0,3
00:04:49:285,0,0,3
00:04:49:302,0,0,3
00:04:49:319,0,0,3
00:04:49:336,0,0,3
00:04:49:353,0,0,3
00:04:49:370,0,0,3
00:04:49:387,0,0,3
00:04:49:404,0,0,3
00:04:49:421,0,0,3
00:04:49:438,0,0,3
00:04:49:455,0,0,3
00:04:49:472,0,0,3
00:04:49:489,0,0,3
00:04:49:506,0,0,3
00:04:49:522,0,0,3
00:04:49:539,0,0,3
00:04:49:556,0,0,3
00:04:49:573,0,0,3
00:04:49:590,0,0,3
00:04:49:607,0,0,3
00:04:49:624,0,0,3
00:04:49:641,0,0,3
00:04:49:658,0,0,3
00:04:49:675,0,0,3
00:04:49:692,0,0,3
00:04:49:709,0,0,3
00:04:49:726,0,0,3
00:04:49:743,0,0,3
00:04:49:760,0,0,3
00:04:49:777,0,0,3
00:04:49:794,0,0,3
00:04:49:811,0,0,3
00:04:49:828,0,0,3
00:04:49:845,0,0,3
00:04:49:861,0,0,3
00:04:49:878,0,0,3
00:04:49:895,0,0,3
00:04:49:912,0,0,3
00:04:49:929,0,0,3
00:04:49:946,0,0,3
00:04:49:963,0,0,3
00:04:49:980,0,0,3
00:04:49:997,0,0,3
00:04:50:014,0,0,3
00:04:50:031,0,0,3
00:04:50:048,0,0,3
00:04:50:065,0,0,3
00:04:50:082,0,0,3
00:04:50:099,0,0,3
00:04:50:116,0,0,3
00:04:50:133,0,0,3
00:04:50:150,0,0,3
00:04:50:167,0,0,3
00:04:50:184,0,0,3
00:04:50:200,0,0,3
00:04:50:217,0,0,3
00:04:50:234,0,0,3
00:04:50:251,0,0,3
00:04:50:268,0,0,3
00:04:50:285,0,0,3
00:04:50:302,0,0,3
00:04:50:319,0,0,3
00:04:50:336,0,0,3
00:04:50:353,0,0,3
00:04:50:370,0,0,3
00:04:50:387,0,0,3
00:04:50:404,0,0,3
00:04:50:421,0,0,3
00:04:50:438,0,0,3
00:04:50:455,0,0,3
00:04:50:472,0,0,3
00:04:50:489,0,0,3
00:04:50:506,0,0,3
00:04:50:523,0,0,3
00:04:50:539,0,0,3
00:04:50:556,0,0,3
00:04:50:573,0,0,3
00:04:50:590,0,0,3
00:04:50:607,0,0,3
00:04:50:624,0,0,3
00:04:50:641,0,0,3
00:04:50:658,0,0,3
00:04:50:675,0,0,3
00:04:50:692,0,0,3
00:04:50:709,0,0,3
00:04:50:726,0,0,3
00:04:50:743,0,0,3
00:04:50:760,0,0,3
00:04:50:777,0,0,3
00:04:50:794,0,0,3
00:04:50:811,0,0,3
00:04:50:828,0,0,3
00:04:50:845,0,0,3
00:04:50:862,0,0,3
00:04:50:878,0,0,3
00:04:50:895,0,0,3
00:04:50:912,0,0,3
00:04:50:929,0,0,3
00:04:50:946,0,0,3
00:04:50:963,0,0,3
00:04:50:980,0,0,3
00:04:50:997,0,0,3
00:04:51:014,0,0,3
00:04:51:031,0,0,3
00:04:51:048,0,0,3
00:04:51:065,0,0,3
00:04:51:082,0,0,3
00:04:51:099,0,0,3
00:04:51:116,0,0,3
00:04:51:133,0,0,3
00:04:51:150,0,0,3
00:04:51:167,0,0,3
00:04:51:184,0,0,3
00:04:51:201,0,0,3
00:04:51:217,0,0,3
00:04:51:234,0,0,3
00:04:51:251,0,0,3
00:04:51:268,0,0,3
00:04:51:285,0,0,3
00:04:51:302,0,0,3
00:04:51:319,0,0,3
00:04:51:336,0,0,3
00:04:51:353,0,0,3
00:04:51:370,0,0,3
00:04:51:387,0,0,3
00:04:51:404,0,0,3
00:04:51:421,0,0,3
00:04:51:438,0,0,3
00:04:51:455,0,0,3
00:04:51:472,0,0,3
00:04:51:489,0,0,3
00:04:51:506,0,0,3
00:04:51:523,0,0,3
00:04:51:540,0,0,3
00:04:51:556,0,0,3
00:04:51:573,0,0,3
00:04:51:590,0,0,3
00:04:51:607,0,0,3
00:04:51:624,0,0,3
00:04:51:641,0,0,3
00:04:51:658,0,0,3
00:04:51:675,0,0,3
00:04:51:692,0,0,3
00:04:51:709,0,0,3
00:04:51:726,0,0,3
00:04:51:743,0,0,3
00:04:51:760,0,0,3
00:04:51:777,0,0,3
00:04:51:794,0,0,3
00:04:51:811,0,0,3
00:04:51:828,0,0,3
00:04:51:845,0,0,3
00:04:51:862,0,0,3
00:04:51:879,0,0,3
00:04:51:895,0,0,3
00:04:51:912,0,0,3
00:04:51:929,0,0,3
00:04:51:946,0,0,3
00:04:51:963,0,0,3
00:04:51:980,0,0,3
00:04:51:997,0,0,3
00:04:52:014,0,0,3
00:04:52:031,0,0,3
00:04:52:048,0,0,3
00:04:52:065,0,0,3
00:04:52:082,0,0,3
00:04:52:099,0,0,3
00:04:52:116,0,0,3
00:04:52:133,0,0,3
00:04:52:150,0,0,3
00:04:52:167,0,0,3
00:04:52:184,0,0,3
00:04:52:201,0,0,3
00:04:52:218,0,0,3
00:04:52:234,0,0,3
00:04:52:251,0,0,3
00:04:52:268,0,0,3
00:04:52:285,0,0,3
00:04:52:302,0,0,3
00:04:52:319,0,0,3
00:04:52:336,0,0,3
00:04:52:353,0,0,3
00:04:52:370,0,0,3
00:04:52:387,0,0,3
00:04:52:404,0,0,3
00:04:52:421,0,0,3
00:04:52:438,0,0,3
00:04:52:455,0,0,3
00:04:52:472,0,0,3
00:04:52:489,0,0,3
00:04:52:506,0,0,3
00:04:52:523,0,0,3
00:04:52:540,0,0,3
00:04:52:557,0,0,3
00:04:52:573,0,0,3
00:04:52:590,0,0,3
00:04:52:607,0,0,3
00:04:52:624,0,0,3
00:04:52:641,0,0,3
00:04:52:658,0,0,3
00:04:52:675,0,0,3
00:04:52:692,0,0,3
00:04:52:709,0,0,3
00:04:52:726,0,0,3
00:04:52:743,0,0,3
00:04:52:760,0,0,3
00:04:52:777,0,0,3
00:04:52:794,0,0,3
00:04:52:811,0,0,3
00:04:52:828,0,0,3
00:04:52:845,0,0,3
00:04:52:862,0,0,3
00:04:52:879,0,0,3
00:04:52:896,0,0,3
00:04:52:912,0,0,3
00:04:52:929,0,0,3
00:04:52:946,0,0,3
00:04:52:963,0,0,3
00:04:52:980,0,0,3
00:04:52:997,0,0,3
00:04:53:014,0,0,3
00:04:53:031,0,0,3
00:04:53:048,0,0,3
00:04:53:065,0,0,3
00:04:53:082,0,0,3
00:04:53:099,0,0,3
00:04:53:116,0,0,3
00:04:53:133,0,0,3
00:04:53:150,0,0,3
00:04:53:167,0,0,3
00:04:53:184,0,0,3
00:04:53:201,0,0,3
00:04:53:218,0,0,3
00:04:53:235,0,0,3
00:04:53:251,0,0,3
00:04:53:268,0,0,3
00:04:53:285,0,0,3
00:04:53:302,0,0,3
00:04:53:319,0,0,3
00:04:53:336,0,0,3
00:04:53:353,0,0,3
00:04:53:370,0,0,3
00:04:53:387,0,0,3
00:04:53:404,0,0,3
00:04:53:421,0,0,3
00:04:53:438,0,0,3
00:04:53:455,0,0,3
00:04:53:472,0,0,3
00:04:53:489,0,0,3
00:04:53:506,0,0,3
00:04:53:523,0,0,3
00:04:53:540,0,0,3
00:04:53:557,0,0,3
00:04:53:574,0,0,3
00:04:53:590,0,0,3
00:04:53:607,0,0,3
00:04:53:624,0,0,3
00:04:53:641,0,0,3
00:04:53:658,0,0,3
00:04:53:675,0,0,3
00:04:53:692,0,0,3
00:04:53:709,0,0,3
00:04:53:726,0,0,3
00:04:53:743,0,0,3
00:04:53:760,0,0,3
00:04:53:777,0,0,3
00:04:53:794,0,0,3
00:04:53:811,0,0,3
00:04:53:828,0,0,3
00:04:53:845,0,0,3
00:04:53:862,0,0,3
00:04:53:879,0,0,3
00:04:53:896,0,0,3
00:04:53:913,0,0,3
00:04:53:929,0,0,3
00:04:53:946,0,0,3
00:04:53:963,0,0,3
00:04:53:980,0,0,3
00:04:53:997,0,0,3
00:04:54:014,0,0,3
00:04:54:031,0,0,3
00:04:54:048,0,0,3
00:04:54:065,0,0,3
00:04:54:082,0,0,3
00:04:54:099,0,0,3
00:04:54:116,0,0,3
00:04:54:133,0,0,3
00:04:54:150,0,0,3
00:04:54:167,0,0,3
00:04:54:184,0,0,3
00:04:54:201,0,0,3
00:04:54:218,0,0,3
00:04:54:235,0,0,3
00:04:54:252,0,0,3
00:04:54:268,0,0,3
00:04:54:285,0,0,3
00:04:54:302,0,0,3
00:04:54:319,0,0,3
00:04:54:336,0,0,3
00:04:54:353,0,0,3
00:04:54:370,0,0,3
00:04:54:387,0,0,3
00:04:54:404,0,0,3
00:04:54:421,0,0,3
00:04:54:438,0,0,3
00:04:54:455,0,0,3
00:04:54:472,0,0,3
00:04:54:489,0,0,3
00:04:54:506,0,0,3
00:04:54:523,0,0,3
00:04:54:540,0,0,3
00:04:54:557,0,0,3
00:04:54:574,0,0,3
00:04:54:591,0,0,3
00:04:54:607,0,0,3
00:04:54:624,0,0,3
00:04:54:641,0,0,3
00:04:54:658,0,0,3
00:04:54:675,0,0,3
00:04:54:692,0,0,3
00:04:54:709,0,0,3
00:04:54:726,0,0,3
00:04:54:743,0,0,3
00:04:54:760,0,0,3
00:04:54:777,0,0,3
00:04:54:794,0,0,3
00:04:54:811,0,0,3
00:04:54:828,0,0,3
00:04:54:845,0,0,3
00:04:54:862,0,0,3
00:04:54:879,0,0,3
00:04:54:896,0,0,3
00:04:54:913,0,0,3
00:04:54:930,0,0,3
00:04:54:946,0,0,3
00:04:54:963,0,0,3
00:04:54:980,0,0,3
00:04:54:997,0,0,3
00:04:55:014,0,0,3
00:04:55:031,0,0,3
00:04:55:048,0,0,3
00:04:55:065,0,0,3
00:04:55:082,0,0,3
00:04:55:099,0,0,3
00:04:55:116,0,0,3
00:04:55:133,0,0,3
00:04:55:150,0,0,3
00:04:55:167,0,0,3
00:04:55:184,0,0,3
00:04:55:201,0,0,3
00:04:55:218,0,0,3
00:04:55:235,0,0,3
00:04:55:252,0,0,3
00:04:55:269,0,0,3
00:04:55:285,0,0,3
00:04:55:302,0,0,3
00:04:55:319,0,0,3
00:04:55:336,0,0,3
00:04:55:353,0,0,3
00:04:55:370,0,0,3
00:04:55:387,0,0,3
00:04:55:404,0,0,3
00:04:55:421,0,0,3
00:04:55:438,0,0,3
00:04:55:455,0,0,3
00:04:55:472,0,0,3
00:04:55:489,0,0,3
00:04:55:506,0,0,3
00:04:55:523,0,0,3
00:04:55:540,0,0,3
00:04:55:557,0,0,3
00:04:55:574,0,0,3
00:04:55:591,0,0,3
00:04:55:608,0,0,3
00:04:55:624,0,0,3
00:04:55:641,0,0,3
00:04:55:658,0,0,3
00:04:55:675,0,0,3
00:04:55:692,0,0,3
00:04:55:709,0,0,3
00:04:55:726,0,0,3
00:04:55:743,0,0,3
00:04:55:760,0,0,3
00:04:55:777,0,0,3
00:04:55:794,0,0,3
00:04:55:811,0,0,3
00:04:55:828,0,0,3
00:04:55:845,0,0,3
00:04:55:862,0,0,3
00:04:55:879,0,0,3
00:04:55:896,0,0,3
00:04:55:913,0,0,3
00:04:55:930,0,0,3
00:04:55:947,0,0,3
00:04:55:963,0,0,3
00:04:55:980,0,0,3
00:04:55:997,0,0,3
00:04:56:014,0,0,3
00:04:56:031,0,0,3
00:04:56:048,0,0,3
00:04:56:065,0,0,3
00:04:56:082,0,0,3
00:04:56:099,0,0,3
00:04:56:116,0,0,3
00:04:56:133,0,0,3
00:04:56:150,0,0,3
00:04:56:167,0,0,3
00:04:56:184,0,0,3
00:04:56:201,0,0,3
00:04:56:218,0,0,3
00:04:56:235,0,0,3
00:04:56:252,0,0,3
00:04:56:269,0,0,3
00:04:56:286,0,0,3
00:04:56:302,0,0,3
00:04:56:319,0,0,3
00:04:56:336,0,0,3
00:04:56:353,0,0,3
00:04:56:370,0,0,3
00:04:56:387,0,0,3
00:04:56:404,0,0,3
00:04:56:421,0,0,3
00:04:56:438,0,0,3
00:04:56:455,0,0,3
00:04:56:472,0,0,3
00:04:56:489,0,0,3
00:04:56:506,0,0,3
00:04:56:523,0,0,3
00:04:56:540,0,0,3
00:04:56:557,0,0,3
00:04:56:574,0,0,3
00:04:56:591,0,0,3
00:04:56:608,0,0,3
00:04:56:625,0,0,3
00:04:56:641,0,0,3
00:04:56:658,0,0,3
00:04:56:675,0,0,3
00:04:56:692,0,0,3
00:04:56:709,0,0,3
00:04:56:726,0,0,3
00:04:56:743,0,0,3
00:04:56:760,0,0,3
00:04:56:777,0,0,3
00:04:56:794,0,0,3
00:04:56:811,0,0,3
00:04:56:828,0,0,3
00:04:56:845,0,0,3
00:04:56:862,0,0,3
00:04:56:879,0,0,3
00:04:56:896,0,0,3
00:04:56:913,0,0,3
00:04:56:930,0,0,3
00:04:56:947,0,0,3
00:04:56:964,0,0,3
00:04:56:980,0,0,3
00:04:56:997,0,0,3
00:04:57:014,0,0,3
00:04:57:031,0,0,3
00:04:57:048,0,0,3
00:04:57:065,0,0,3
00:04:57:082,0,0,3
00:04:57:099,0,0,3
00:04:57:116,0,0,3
00:04:57:133,0,0,3
00:04:57:150,0,0,3
00:04:57:167,0,0,3
00:04:57:184,0,0,3
00:04:57:201,0,0,3
00:04:57:218,0,0,3
00:04:57:235,0,0,3
00:04:57:252,0,0,3
00:04:57:269,0,0,3
00:04:57:286,0,0,3
00:04:57:303,0,0,3
00:04:57:319,0,0,3
00:04:57:336,0,0,3
00:04:57:353,0,0,3
00:04:57:370,0,0,3
00:04:57:387,0,0,3
00:04:57:404,0,0,3
00:04:57:421,0,0,3
00:04:57:438,0,0,3
00:04:57:455,0,0,3
00:04:57:472,0,0,3
00:04:57:489,0,0,3
00:04:57:506,0,0,3
00:04:57:523,0,0,3
00:04:57:540,0,0,3
00:04:57:557,0,0,3
00:04:57:574,0,0,3
00:04:57:591,0,0,3
00:04:57:608,0,0,3
00:04:57:625,0,0,3
00:04:57:642,0,0,3
00:04:57:658,0,0,3
00:04:57:675,0,0,3
00:04:57:692,0,0,3
00:04:57:709,0,0,3
00:04:57:726,0,0,3
00:04:57:743,0,0,3
00:04:57:760,0,0,3
00:04:57:777,0,0,3
00:04:57:794,0,0,3
00:04:57:811,0,0,3
00:04:57:828,0,0,3
00:04:57:845,0,0,3
00:04:57:862,0,0,3
00:04:57:879,0,0,3
00:04:57:896,0,0,3
00:04:57:913,0,0,3
00:04:57:930,0,0,3
00:04:57:947,0,0,3
00:04:57:964,0,0,3
00:04:57:981,0,0,3
00:04:57:997,0,0,3
00:04:58:014,0,0,3
00:04:58:031,0,0,3
00:04:58:048,0,0,3
00:04:58:065,0,0,3
00:04:58:082,0,0,3
00:04:58:099,0,0,3
00:04:58:116,0,0,3
00:04:58:133,0,0,3
00:04:58:150,0,0,3
00:04:58:167,0,0,3
00:04:58:184,0,0,3
00:04:58:201,0,0,3
00:04:58:218,0,0,3
00:04:58:235,0,0,3
00:04:58:252,0,0,3
00:04:58:269,0,0,3
00:04:58:286,0,0,3
00:04:58:303,0,0,3
00:04:58:320,0,0,3
00:04:58:336,0,0,3
00:04:58:353,0,0,3
00:04:58:370,0,0,3
00:04:58:387,0,0,3
00:04:58:404,0,0,3
00:04:58:421,0,0,3
00:04:58:438,0,0,3
00:04:58:455,0,0,3
00:04:58:472,0,0,3
00:04:58:489,0,0,3
00:04:58:506,0,0,3
00:04:58:523,0,0,3
00:04:58:540,0,0,3
00:04:58:557,0,0,3
00:04:58:574,0,0,3
00:04:58:591,0,0,3
00:04:58:608,0,0,3
00:04:58:625,0,0,3
00:04:58:642,0,0,3
00:04:58:659,0,0,3
00:04:58:675,0,0,3
00:04:58:692,0,0,3
00:04:58:709,0,0,3
00:04:58:726,0,0,3
00:04:58:743,0,0,3
00:04:58:760,0,0,3
00:04:58:777,0,0,3
00:04:58:794,0,0,3
00:04:58:811,0,0,3
00:04:58:828,0,0,3
00:04:58:845,0,0,3
00:04:58:862,0,0,3
00:04:58:879,0,0,3
00:04:58:896,0,0,3
00:04:58:913,0,0,3
00:04:58:930,0,0,3
00:04:58:947,0,0,3
00:04:58:964,0,0,3
00:04:58:981,0,0,3
00:04:58:998,0,0,3
00:04:59:014,0,0,3
00:04:59:031,0,0,3
00:04:59:048,0,0,3
00:04:59:065,0,0,3
00:04:59:082,0,0,3
00:04:59:099,0,0,3
00:04:59:116,0,0,3
00:04:59:133,0,0,3
00:04:59:150,0,0,3
00:04:59:167,0,0,3
00:04:59:184,0,0,3
00:04:59:201,0,0,3
00:04:59:218,0,0,3
00:04:59:235,0,0,3
00:04:59:252,0,0,3
00:04:59:269,0,0,3
00:04:59:286,0,0,3
00:04:59:303,0,0,3
00:04:59:320,0,0,3
00:04:59:337,0,0,3
00:04:59:353,0,0,3
00:04:59:370,0,0,3
00:04:59:387,0,0,3
00:04:59:404,0,0,3
00:04:59:421,0,0,3
00:04:59:438,0,0,3
00:04:59:455,0,0,3
00:04:59:472,0,0,3
00:04:59:489,0,0,3
00:04:59:506,0,0,3
00:04:59:523,0,0,3
00:04:59:540,0,0,3
00:04:59:557,0,0,3
00:04:59:574,0,0,3
00:04:59:591,0,0,3
00:04:59:608,0,0,3
00:04:59:625,0,0,3
00:04:59:642,0,0,3
00:04:59:659,0,0,3
00:04:59:676,0,0,3
00:04:59:692,0,0,3
00:04:59:709,0,0,3
00:04:59:726,0,0,3
00:04:59:743,0,0,3
00:04:59:760,0,0,3
00:04:59:777,0,0,3
00:04:59:794,0,0,3
00:04:59:811,0,0,3
00:04:59:828,0,0,3
00:04:59:845,0,0,3
00:04:59:862,0,0,3
00:04:59:879,0,0,3
00:04:59:896,0,0,3
00:04:59:913,0,0,3
00:04:59:930,0,0,3
00:04:59:947,0,0,3
00:04:59:964,0,0,3
00:04:59:981,0,0,3
00:04:59:998,0,0,3
00:05:00:015,0,0,3
00:05:00:031,0,0,3
00:05:00:048,0,0,3
00:05:00:065,0,0,3
00:05:00:082,0,0,3
00:05:00:099,0,0,3
00:05:00:116,0,0,3
00:05:00:133,0,0,3
00:05:00:150,0,0,3
00:05:00:167,0,0,3
00:05:00:184,0,0,3
00:05:00:201,0,0,3
00:05:00:218,0,0,3
00:05:00:235,0,0,3
00:05:00:252,0,0,3
00:05:00:269,0,0,3
00:05:00:286,0,0,3
00:05:00:303,0,0,3
00:05:00:320,0,0,3
00:05:00:337,0,0,3
00:05:00:354,0,0,3
00:05:00:370,0,0,3
00:05:00:387,0,0,3
00:05:00:404,0,0,3
00:05:00:421,0,0,3
00:05:00:438,0,0,3
00:05:00:455,0,0,3
00:05:00:472,0,0,3
00:05:00:489,0,0,3
00:05:00:506,0,0,3
00:05:00:523,0,0,3
00:05:00:540,0,0,3
00:05:00:557,0,0,3
00:05:00:574,0,0,3
00:05:00:591,0,0,3
00:05:00:608,0,0,3
00:05:00:625,0,0,3
00:05:00:642,0,0,3
00:05:00:659,0,0,3
00:05:00:676,0,0,3
00:05:00:693,0,0,3
00:05:00:709,0,0,3
00:05:00:726,0,0,3
00:05:00:743,0,0,3
00:05:00:760,0,0,3
00:05:00:777,0,0,3
00:05:00:794,0,0,3
00:05:00:811,0,0,3
00:05:00:828,0,0,3
00:05:00:845,0,0,3
00:05:00:862,0,0,3
00:05:00:879,0,0,3
00:05:00:896,0,0,3
00:05:00:913,0,0,3
00:05:00:930,0,0,3
00:05:00:947,0,0,3
00:05:00:964,0,0,3
00:05:00:981,0,0,3
00:05:00:998,0,0,3
00:05:01:015,0,0,3
00:05:01:032,0,0,3
00:05:01:048,0,0,3
00:05:01:065,0,0,3
00:05:01:082,0,0,3
00:05:01:099,0,0,3
00:05:01:116,0,0,3
00:05:01:133,0,0,3
00:05:01:150,0,0,3
00:05:01:167,0,0,3
00:05:01:184,0,0,3
00:05:01:201,0,0,3
00:05:01:218,0,0,3
00:05:01:235,0,0,3
00:05:01:252,0,0,3
00:05:01:269,0,0,3
00:05:01:286,0,0,3
00:05:01:303,0,0,3
00:05:01:320,0,0,3
00:05:01:337,0,0,3
00:05:01:354,0,0,3
00:05:01:371,0,0,3
00:05:01:387,0,0,3
00:05:01:404,0,0,3
00:05:01:421,0,0,3
00:05:01:438,0,0,3
00:05:01:455,0,0,3
00:05:01:472,0,0,3
00:05:01:489,0,0,3
00:05:01:506,0,0,3
00:05:01:523,0,0,3
00:05:01:540,0,0,3
00:05:01:557,0,0,3
00:05:01:574,0,0,3
00:05:01:591,0,0,3
00:05:01:608,0,0,3
00:05:01:625,0,0,3
00:05:01:642,0,0,3
00:05:01:659,0,0,3
00:05:01:676,0,0,3
00:05:01:693,0,0,3
00:05:01:710,0,0,3
00:05:01:726,0,0,3
00:05:01:743,0,0,3
00:05:01:760,0,0,3
00:05:01:777,0,0,3
00:05:01:794,0,0,3
00:05:01:811,0,0,3
00:05:01:828,0,0,3
00:05:01:845,0,0,3
00:05:01:862,0,0,3
00:05:01:879,0,0,3
00:05:01:896,0,0,3
00:05:01:913,0,0,3
00:05:01:930,0,0,3
00:05:01:947,0,0,3
00:05:01:964,0,0,3
00:05:01:981,0,0,3
00:05:01:998,0,0,3
00:05:02:015,0,0,3
00:05:02:032,0,0,3
00:05:02:049,0,0,3
